,language,question_id,question_name,question_text,instruction,question_type,question_category,option_id,question_choice
1044,english,PQ_202921,Have you been diagnosed with any of the following illnesses/conditions? Note that the information will be kept in strictest confidence.,Have you been diagnosed with any of the following illnesses/conditions? Note that the information will be kept in strictest confidence.,,2,7,2901403.0,Hepatitis
1045,english,PQ_202921,Have you been diagnosed with any of the following illnesses/conditions? Note that the information will be kept in strictest confidence.,Have you been diagnosed with any of the following illnesses/conditions? Note that the information will be kept in strictest confidence.,,2,7,32122037.0,Glaucoma
1046,english,PQ_202921,Have you been diagnosed with any of the following illnesses/conditions? Note that the information will be kept in strictest confidence.,Have you been diagnosed with any of the following illnesses/conditions? Note that the information will be kept in strictest confidence.,,2,7,2901404.0,High Cholesterol
1047,english,PQ_202921,Have you been diagnosed with any of the following illnesses/conditions? Note that the information will be kept in strictest confidence.,Have you been diagnosed with any of the following illnesses/conditions? Note that the information will be kept in strictest confidence.,,2,7,2901405.0,HIV - Aids
1048,english,PQ_202921,Have you been diagnosed with any of the following illnesses/conditions? Note that the information will be kept in strictest confidence.,Have you been diagnosed with any of the following illnesses/conditions? Note that the information will be kept in strictest confidence.,,2,7,2901406.0,Hypertension
1049,english,PQ_202921,Have you been diagnosed with any of the following illnesses/conditions? Note that the information will be kept in strictest confidence.,Have you been diagnosed with any of the following illnesses/conditions? Note that the information will be kept in strictest confidence.,,2,7,2901407.0,Hypothyroidism
1050,english,PQ_202921,Have you been diagnosed with any of the following illnesses/conditions? Note that the information will be kept in strictest confidence.,Have you been diagnosed with any of the following illnesses/conditions? Note that the information will be kept in strictest confidence.,,2,7,2901408.0,Impotence
1051,english,PQ_202921,Have you been diagnosed with any of the following illnesses/conditions? Note that the information will be kept in strictest confidence.,Have you been diagnosed with any of the following illnesses/conditions? Note that the information will be kept in strictest confidence.,,2,7,2901409.0,Infertility
1052,english,PQ_202921,Have you been diagnosed with any of the following illnesses/conditions? Note that the information will be kept in strictest confidence.,Have you been diagnosed with any of the following illnesses/conditions? Note that the information will be kept in strictest confidence.,,2,7,2901410.0,Irritable Bowel Syndrome
1053,english,PQ_202921,Have you been diagnosed with any of the following illnesses/conditions? Note that the information will be kept in strictest confidence.,Have you been diagnosed with any of the following illnesses/conditions? Note that the information will be kept in strictest confidence.,,2,7,2901411.0,Joint Replacement
1054,english,PQ_202921,Have you been diagnosed with any of the following illnesses/conditions? Note that the information will be kept in strictest confidence.,Have you been diagnosed with any of the following illnesses/conditions? Note that the information will be kept in strictest confidence.,,2,7,2901412.0,Kidney Failure
1055,english,PQ_202921,Have you been diagnosed with any of the following illnesses/conditions? Note that the information will be kept in strictest confidence.,Have you been diagnosed with any of the following illnesses/conditions? Note that the information will be kept in strictest confidence.,,2,7,2901413.0,Liver Cirrhosis
1056,english,PQ_202921,Have you been diagnosed with any of the following illnesses/conditions? Note that the information will be kept in strictest confidence.,Have you been diagnosed with any of the following illnesses/conditions? Note that the information will be kept in strictest confidence.,,2,7,2901414.0,Liver Disorders (other than cancer or cirrhosis)
1057,english,PQ_202921,Have you been diagnosed with any of the following illnesses/conditions? Note that the information will be kept in strictest confidence.,Have you been diagnosed with any of the following illnesses/conditions? Note that the information will be kept in strictest confidence.,,2,7,2901415.0,Lupus
1058,english,PQ_202921,Have you been diagnosed with any of the following illnesses/conditions? Note that the information will be kept in strictest confidence.,Have you been diagnosed with any of the following illnesses/conditions? Note that the information will be kept in strictest confidence.,,2,7,2901416.0,Lyme Disease
1059,english,PQ_202921,Have you been diagnosed with any of the following illnesses/conditions? Note that the information will be kept in strictest confidence.,Have you been diagnosed with any of the following illnesses/conditions? Note that the information will be kept in strictest confidence.,,2,7,2901417.0,Menopause
1060,english,PQ_202921,Have you been diagnosed with any of the following illnesses/conditions? Note that the information will be kept in strictest confidence.,Have you been diagnosed with any of the following illnesses/conditions? Note that the information will be kept in strictest confidence.,,2,7,2901418.0,Migraine
1061,english,PQ_202921,Have you been diagnosed with any of the following illnesses/conditions? Note that the information will be kept in strictest confidence.,Have you been diagnosed with any of the following illnesses/conditions? Note that the information will be kept in strictest confidence.,,2,7,2901419.0,Motor Neuron Disease
1062,english,PQ_202921,Have you been diagnosed with any of the following illnesses/conditions? Note that the information will be kept in strictest confidence.,Have you been diagnosed with any of the following illnesses/conditions? Note that the information will be kept in strictest confidence.,,2,7,2901420.0,Multiple Sclerosis
1063,english,PQ_202921,Have you been diagnosed with any of the following illnesses/conditions? Note that the information will be kept in strictest confidence.,Have you been diagnosed with any of the following illnesses/conditions? Note that the information will be kept in strictest confidence.,,2,7,2901421.0,Obesity
1064,english,PQ_202921,Have you been diagnosed with any of the following illnesses/conditions? Note that the information will be kept in strictest confidence.,Have you been diagnosed with any of the following illnesses/conditions? Note that the information will be kept in strictest confidence.,,2,7,2901422.0,Osteoarthritis
